日期,600519,300750,300059,601398
2023-08-11,-0.022465507227318104,-0.020706505984180223,-0.050206733608978205,-0.0182648401826484
2023-08-14,-0.01737648681068593,-0.03636824967226282,-0.014303482587064598,-0.011627906976744096
2023-08-15,0.005693032595178726,-0.007021547373502357,0.039116719242902054,0.018823529411764683
2023-08-16,0.003981849120816783,0.005745348477482537,-0.015179113539769307,0.0
2023-08-17,0.004547971209364787,0.011644768642615544,-0.0018495684340319452,-0.009237875288683584
2023-08-18,-0.014318896331415587,0.0026930761879941922,-0.009882643607164954,0.002331002331002363
2023-08-21,-0.0066129943341644015,-0.012606134118870238,-0.044291952588895844,-0.011627906976744096
2023-08-22,-0.0017231278216217616,-0.009695959285745626,0.01958224543080922,0.014117647058823346
2023-08-23,-0.008055143208938853,-0.014398369661527521,-0.020486555697823206,0.0046403712296985145
2023-08-24,0.0245356782403916,0.006517732728008152,0.018300653594771177,-0.011547344110854452
2023-08-25,0.0049141718374927645,-0.0027241872097176767,0.010911424903722766,0.01635514018691575
2023-08-28,0.005628169014084472,0.009672652366665258,0.038730158730158726,0.016091954022988464
2023-08-29,0.009165317452758837,0.03548143877234211,0.01589242053789741,-0.02262443438914019
2023-08-30,0.0025925000693924893,-0.004283205551034341,-0.026474127557160165,-0.0092592592592593
2023-08-31,-0.004983333517901256,-0.004086548801995882,-0.021631644004944328,0.007009345794392274
2023-09-01,0.002253731177171092,-0.000647892190739463,0.006948831332912242,-0.011600928074245953
2023-09-04,0.008300621297339994,0.0054026018930717346,0.007528230865746499,0.007042253521126751
2023-09-05,-0.004019779517846711,-0.003568050898461017,-0.013075965130759593,-0.002331002331002252
2023-09-06,0.0012716174974567451,-0.010354199922343543,-0.010094637223974745,0.004672897196261516
2023-09-07,-0.012700025400050774,-0.03448275862068961,-0.005736137667303964,0.0023255813953488857
2023-09-08,-0.010905918278318993,-0.01611883691529703,0.002564102564102555,-0.006960556844547439
2023-09-11,0.0020751815077013624,-0.006470561240879191,0.008951406649616356,0.0
2023-09-12,-0.0012470446171122251,-0.016628175519630473,-0.013941698352344711,0.002336448598130758
2023-09-13,-2.824890676733638e-05,-0.006247064349459874,-0.014138817480719879,0.004662004662004504
2023-09-14,-0.0006892927968903395,-0.007893368625041308,0.001955671447196883,0.013921113689095321
2023-09-15,-0.020749585856358665,-0.034159123392091595,-0.0013012361743656164,-0.011441647597253968
2023-09-18,0.027257348398681325,0.026143146056331057,0.0006514657980456473,0.0023148148148146586
2023-09-19,-0.0012702195344027611,-0.0035571792529923707,-0.005859375,0.009237875288683695
2023-09-20,-0.0016545110750946224,-0.011674465724347494,-0.003929273084479323,0.0022883295194506825
2023-09-21,-0.014436139389634839,-0.015473226924391126,-0.019723865877712132,0.0
2023-09-22,0.028946299780943763,0.020823004462072525,0.04091213950368866,0.011415525114155223
2023-09-25,-0.00923836310880366,-0.008013598834385682,-0.02319587628865971,-0.0022573363431150906
2023-09-26,-0.009189856373429173,-0.023402692778457745,-0.0019788918205804196,-0.006787330316742168
2023-09-27,-0.0011324900057756437,-0.004211159572868106,0.0006609385327165374,-0.011389521640091105
2023-09-28,-0.008758404099726835,-0.003171726325328472,0.0013210039630118242,0.00691244239631339
2023-10-09,-0.012324356474147424,-0.03803030303030308,-0.00527704485488123,-0.0022883295194507935
2023-10-10,-0.004053224629709029,-0.00409513309182552,0.0006631299734747298,0.002293577981651307
2023-10-11,0.0049418030022907455,0.00026358795930203627,0.0066269052352552205,0.009153318077803174
2023-10-12,0.004338972068590463,0.006166332876567759,0.009216589861751112,0.027210884353741527
2023-10-13,-0.020161058052326597,-0.027971295374783933,-0.015655577299412915,0.011037527593819041
